Unidad,Parametro,A�o,Mes,D�a,Fecha,Valor,Area
mg/L,Mn,2011,6,1,6/1/2011,0.05,LC10
mg/L,As,2011,6,1,6/1/2011,0.0415,CA10
mg/L,As,2011,6,1,6/1/2011,0.0375,CA30
mg/L,As,2011,6,1,6/1/2011,31,CA20
mg/L,Cu,2011,6,1,6/1/2011,0.03,AV10
mg/L,Cu,2011,6,1,6/1/2011,0.03,CA20
mg/L,Cu,2011,6,1,6/1/2011,0.03,CA30
mg/L,Mn,2011,6,1,6/1/2011,0.03,CA30
mg/L,Cu,2011,6,1,6/1/2011,0.03,CA40
mg/L,Mn,2011,6,1,6/1/2011,0.03,CA40
mg/L,Cu,2011,6,1,6/1/2011,0.03,CA50
mg/L,Cu,2011,6,1,6/1/2011,0.03,CA60
mg/L,Cu,2011,6,1,6/1/2011,0.03,CL10
mg/L,Cu,2011,6,1,6/1/2011,0.03,CL30
mg/L,Cu,2011,6,1,6/1/2011,0.03,LC10
mg/L,Cu,2011,6,1,6/1/2011,0.03,RI10
mg/L,Cu,2011,6,1,6/1/2011,0.03,ZA10
mg/L,Cu,2011,6,1,6/1/2011,0.03,CA10
mg/L,N-NH4,2011,6,1,6/1/2011,0.023333333,CA20
mg/L,N-NH4,2011,6,1,6/1/2011,0.023333333,CA30
mg/L,N-NH4,2011,6,1,6/1/2011,0.023333333,CA40
mg/L,N-NH4,2011,6,1,6/1/2011,0.023333333,CA50
mg/L,N-NH4,2011,6,1,6/1/2011,0.023333333,CA60
mg/L,N-NH4,2011,6,1,6/1/2011,0.023333333,CL30
mg/L,N-NH4,2011,6,1,6/1/2011,0.023333333,LC10
mg/L,As,2011,6,1,6/1/2011,0.0225,LC10
mg/L,Mn,2011,6,1,6/1/2011,0.02,AV10
mg/L,Zn,2011,6,1,6/1/2011,0.02,CA10
mg/L,Mn,2011,6,1,6/1/2011,0.02,CA20
mg/L,Zn,2011,6,1,6/1/2011,0.02,CA20
mg/L,Zn,2011,6,1,6/1/2011,0.02,CA30
mg/L,Mn,2011,6,1,6/1/2011,0.02,CA50
mg/L,Zn,2011,6,1,6/1/2011,0.02,CA50
mg/L,Mn,2011,6,1,6/1/2011,0.02,CA60
mg/L,Zn,2011,6,1,6/1/2011,0.02,CA60
mg/L,Mn,2011,6,1,6/1/2011,0.02,CL10
mg/L,Zn,2011,6,1,6/1/2011,0.02,CL10
mg/L,Mn,2011,6,1,6/1/2011,0.02,CL30
mg/L,Zn,2011,6,1,6/1/2011,0.02,CL30
mg/L,Zn,2011,6,1,6/1/2011,0.02,LC10
mg/L,Mn,2011,6,1,6/1/2011,0.02,ZA10
mg/L,N-NO2,2011,6,1,6/1/2011,0.017347826,CA60
mg/L,N-NO2,2011,6,1,6/1/2011,0.01126087,AV10
mg/L,N-NO2,2011,6,1,6/1/2011,0.010956522,CA50
mg/L,As,2011,6,1,6/1/2011,0.0098,CA50
mg/L,As,2011,6,1,6/1/2011,0.0089,CA60
mg/L,N-NO2,2011,6,1,6/1/2011,0.008826087,CL30
mg/L,Mo,2011,6,1,6/1/2011,0.00757,CA30
mg/L,As,2011,6,1,6/1/2011,0.0075,CL10
mg/L,N-NO2,2011,6,1,6/1/2011,0.006391304,CA20
mg/L,Mo,2011,6,1,6/1/2011,0.00572,CA50
mg/L,Mo,2011,6,1,6/1/2011,0.00537,CA10
mg/L,Mo,2011,6,1,6/1/2011,0.00497,CA60
mg/L,Mo,2011,6,1,6/1/2011,0.00471,CA40
mg/L,N-NO2,2011,6,1,6/1/2011,0.004565217,CA30
mg/L,As,2011,6,1,6/1/2011,0.0041,CL30
mg/L,As,2011,6,1,6/1/2011,0.00315,CA40
mg/L,Mo,2011,6,1,6/1/2011,3,CA20
mg/L,Mo,2011,6,1,6/1/2011,3,CL10
mg/L,Mo,2011,6,1,6/1/2011,3,CL30
mg/L,Mo,2011,6,1,6/1/2011,3,LC10
NMP/100 ml,CF,2011,3,21,3/21/2011,800,TI30
NMP/100 ml,CF,2011,3,21,3/21/2011,500,TI20
uS/cm,Cond,2011,3,21,3/21/2011,465,TI30
uS/cm,Cond,2011,3,21,3/21/2011,420,CH20
uS/cm,Cond,2011,3,21,3/21/2011,343,TI20
NMP/100 ml,CF,2011,3,21,3/21/2011,300,CH20
uS/cm,Cond,2011,3,21,3/21/2011,263,TI10
NMP/100 ml,CF,2011,3,21,3/21/2011,170,CL10-ti
uS/cm,Cond,2011,3,21,3/21/2011,156,CL10-ti
NMP/100 ml,CF,2011,3,21,3/21/2011,80,TI10
mg/L,SO4,2011,3,21,3/21/2011,71,TI10
mg/L,SO4,2011,3,21,3/21/2011,68,TI30
mg/L,SO4,2011,3,21,3/21/2011,65,CH20
mg/L,SO4,2011,3,21,3/21/2011,55,TI20
mg/L,SST,2011,3,21,3/21/2011,33.3,TI10
mg/L,SST,2011,3,21,3/21/2011,25.2,TI30
mg/L,CL-,2011,3,21,3/21/2011,23.05,TI30
mg/L,SO4,2011,3,21,3/21/2011,23,CL10-ti
mg/L,CL-,2011,3,21,3/21/2011,21.65,CH20
mg/L,SST,2011,3,21,3/21/2011,13.5,CL10-ti
mg/L,CL-,2011,3,21,3/21/2011,11.17,TI20
mg/L,O Dis.,2011,3,21,3/21/2011,9.9,TI10
mg/L,CL-,2011,3,21,3/21/2011,9.78,TI10
mg/L,O Dis.,2011,3,21,3/21/2011,9.3,TI20
Unid.ph,pH,2011,3,21,3/21/2011,7.9,CL10-ti
Unid.ph,pH,2011,3,21,3/21/2011,7.8,TI10
Unid.ph,pH,2011,3,21,3/21/2011,7.8,TI30
Unid.ph,pH,2011,3,21,3/21/2011,7.7,TI20
Unid.ph,pH,2011,3,21,3/21/2011,7.4,CH20
mg/L,O Dis.,2011,3,21,3/21/2011,7.4,TI30
mg/L,O Dis.,2011,3,21,3/21/2011,6.4,CL10-ti
mg/L,SST,2011,3,21,3/21/2011,6.2,TI20
mg/L,O Dis.,2011,3,21,3/21/2011,6,CH20
mg/L,SST,2011,3,21,3/21/2011,5.6,CH20
mg/L,AyG,2011,3,21,3/21/2011,5,CH20
mg/L,AyG,2011,3,21,3/21/2011,5,CL10-ti
mg/L,AyG,2011,3,21,3/21/2011,5,TI10
mg/L,AyG,2011,3,21,3/21/2011,5,TI20
mg/L,AyG,2011,3,21,3/21/2011,5,TI30
mg/L,CL-,2011,3,21,3/21/2011,3.49,CL10-ti
mg/L,DBO5,2011,3,21,3/21/2011,2.2,CL10-ti
mg/L,DBO5,2011,3,21,3/21/2011,2,CH20
mg/L,DBO5,2011,3,21,3/21/2011,2,TI10
mg/L,DBO5,2011,3,21,3/21/2011,2,TI20
mg/L,DBO5,2011,3,21,3/21/2011,2,TI30
mg/L,Al,2011,3,21,3/21/2011,1.7,TI10
mg/L,Fe,2011,3,21,3/21/2011,1.12,TI10
mg/L,Al,2011,3,21,3/21/2011,1,TI30
mg/L,Al,2011,3,21,3/21/2011,0.72,CL10-ti
mg/L,Fe,2011,3,21,3/21/2011,0.53,TI30
mg/L,Al,2011,3,21,3/21/2011,0.5,CH20
mg/L,Al,2011,3,21,3/21/2011,0.5,TI20
mg/L,Fe,2011,3,21,3/21/2011,0.41,CL10-ti
mg/L,Fe,2011,3,21,3/21/2011,0.17,TI20
mg/L,Mn,2011,3,21,3/21/2011,0.1,TI10
mg/L,Mn,2011,3,21,3/21/2011,0.1,TI30
mg/L,Fe,2011,3,21,3/21/2011,0.08,CH20
mg/L,Cu,2011,3,21,3/21/2011,0.03,CH20
mg/L,Cu,2011,3,21,3/21/2011,0.03,CL10-ti
mg/L,Mn,2011,3,21,3/21/2011,0.03,CL10-ti
mg/L,Cu,2011,3,21,3/21/2011,0.03,TI10
mg/L,Cu,2011,3,21,3/21/2011,0.03,TI20
mg/L,Cu,2011,3,21,3/21/2011,0.03,TI30
mg/L,N-NH4,2011,3,21,3/21/2011,0.023333333,CH20
mg/L,N-NH4,2011,3,21,3/21/2011,0.023333333,CL10-ti
mg/L,N-NH4,2011,3,21,3/21/2011,0.023333333,TI10
mg/L,N-NH4,2011,3,21,3/21/2011,0.023333333,TI20
mg/L,N-NH4,2011,3,21,3/21/2011,0.023333333,TI30
mg/L,Mn,2011,3,21,3/21/2011,0.02,CH20
mg/L,Mn,2011,3,21,3/21/2011,0.02,TI20
mg/L,N-NO2,2011,3,21,3/21/2011,0.004565217,CH20
mg/L,N-NO2,2011,3,21,3/21/2011,0.004565217,CL10-ti
mg/L,N-NO2,2011,3,21,3/21/2011,0.004565217,TI10
mg/L,N-NO2,2011,3,21,3/21/2011,0.004565217,TI20
mg/L,N-NO2,2011,3,21,3/21/2011,0.004565217,TI30
NMP/100 ml,CF,2011,3,1,3/1/2011,17000,CA20
NMP/100 ml,CF,2011,3,1,3/1/2011,5000,LC10
NMP/100 ml,CF,2011,3,1,3/1/2011,3000,ZA10
NMP/100 ml,CF,2011,3,1,3/1/2011,2300,CA50
NMP/100 ml,CF,2011,3,1,3/1/2011,1700,RI10
NMP/100 ml,CF,2011,3,1,3/1/2011,800,CA60
uS/cm,Cond,2011,3,1,3/1/2011,667,CA10
uS/cm,Cond,2011,3,1,3/1/2011,657,CL30
uS/cm,Cond,2011,3,1,3/1/2011,652,LC10
uS/cm,Cond,2011,3,1,3/1/2011,646,CA30
uS/cm,Cond,2011,3,1,3/1/2011,641,CA60
uS/cm,Cond,2011,3,1,3/1/2011,639,CA50
uS/cm,Cond,2011,3,1,3/1/2011,616,CA40
uS/cm,Cond,2011,3,1,3/1/2011,561,CA20
uS/cm,Cond,2011,3,1,3/1/2011,558,RI10
uS/cm,Cond,2011,3,1,3/1/2011,486,ZA10
NMP/100 ml,CF,2011,3,1,3/1/2011,360,CL30
uS/cm,Cond,2011,3,1,3/1/2011,355,AV10
NMP/100 ml,CF,2011,3,1,3/1/2011,300,CL20
mg/L,SO4,2011,3,1,3/1/2011,240,LC10
mg/L,SO4,2011,3,1,3/1/2011,151,CA10
uS/cm,Cond,2011,3,1,3/1/2011,144,CL20
uS/cm,Cond,2011,3,1,3/1/2011,133,CL10
NMP/100 ml,CF,2011,3,1,3/1/2011,130,AV10
mg/L,SO4,2011,3,1,3/1/2011,114,CA20
mg/L,SO4,2011,3,1,3/1/2011,108,CA40
mg/L,SO4,2011,3,1,3/1/2011,98,CA60
mg/L,SO4,2011,3,1,3/1/2011,92,CL30
mg/L,SO4,2011,3,1,3/1/2011,89,CA50
NMP/100 ml,CF,2011,3,1,3/1/2011,80,CA40
mg/L,CL-,2011,3,1,3/1/2011,73.33,CA10
mg/L,SO4,2011,3,1,3/1/2011,73,RI10
mg/L,SO4,2011,3,1,3/1/2011,70,CA30
NMP/100 ml,CF,2011,3,1,3/1/2011,70,CL10
mg/L,CL-,2011,3,1,3/1/2011,68.45,CA30
mg/L,CL-,2011,3,1,3/1/2011,64.26,LC10
mg/L,CL-,2011,3,1,3/1/2011,61.46,CA40
mg/L,SO4,2011,3,1,3/1/2011,56,ZA10
mg/L,SO4,2011,3,1,3/1/2011,55,AV10
mg/L,CL-,2011,3,1,3/1/2011,48.89,CA20
mg/L,CL-,2011,3,1,3/1/2011,37.71,CA50
mg/L,SST,2011,3,1,3/1/2011,37.5,LC10
mg/L,CL-,2011,3,1,3/1/2011,36.32,CA60
mg/L,CL-,2011,3,1,3/1/2011,36.32,CL30
NMP/100 ml,CF,2011,3,1,3/1/2011,30,CA10
NMP/100 ml,CF,2011,3,1,3/1/2011,30,CA30
mg/L,CL-,2011,3,1,3/1/2011,28.64,RI10
mg/L,SO4,2011,3,1,3/1/2011,28,CL10
mg/L,SST,2011,3,1,3/1/2011,26.1,RI10
mg/L,Fe,2011,3,1,3/1/2011,24,AV10
mg/L,CL-,2011,3,1,3/1/2011,20.95,ZA10
mg/L,SST,2011,3,1,3/1/2011,20.1,CA10
mg/L,SST,2011,3,1,3/1/2011,18.6,CA30
mg/L,SST,2011,3,1,3/1/2011,15.6,CL30
mg/L,SST,2011,3,1,3/1/2011,13.3,CA50
mg/L,CL-,2011,3,1,3/1/2011,11.87,AV10
mg/L,SST,2011,3,1,3/1/2011,11.1,CA40
mg/L,DBO5,2011,3,1,3/1/2011,10.9,RI10
mg/L,O Dis.,2011,3,1,3/1/2011,10.6,CA60
mg/L,O Dis.,2011,3,1,3/1/2011,10,CA20
mg/L,O Dis.,2011,3,1,3/1/2011,9.9,CA50
mg/L,O Dis.,2011,3,1,3/1/2011,9.8,CA10
mg/L,O Dis.,2011,3,1,3/1/2011,9.8,CL10
mg/L,O Dis.,2011,3,1,3/1/2011,9.5,CA30
Unid.ph,pH,2011,3,1,3/1/2011,9.4,CA40
mg/L,O Dis.,2011,3,1,3/1/2011,9.3,CA40
Unid.ph,pH,2011,3,1,3/1/2011,8.8,CA10
mg/L,O Dis.,2011,3,1,3/1/2011,8.7,CL20
Unid.ph,pH,2011,3,1,3/1/2011,8.5,CA50
Unid.ph,pH,2011,3,1,3/1/2011,8.5,CA60
mg/L,O Dis.,2011,3,1,3/1/2011,8.5,CL30
mg/L,SST,2011,3,1,3/1/2011,8.3,CA20
mg/L,O Dis.,2011,3,1,3/1/2011,8.1,AV10
Unid.ph,pH,2011,3,1,3/1/2011,8.1,CL20
Unid.ph,pH,2011,3,1,3/1/2011,8,CL30
Unid.ph,pH,2011,3,1,3/1/2011,7.9,CA20
Unid.ph,pH,2011,3,1,3/1/2011,7.8,CA30
Unid.ph,pH,2011,3,1,3/1/2011,7.6,RI10
Unid.ph,pH,2011,3,1,3/1/2011,7.5,AV10
Unid.ph,pH,2011,3,1,3/1/2011,7.4,ZA10
Unid.ph,pH,2011,3,1,3/1/2011,7.3,LC10
Unid.ph,pH,2011,3,1,3/1/2011,7.2,CL10
mg/L,SST,2011,3,1,3/1/2011,6.9,CL10
mg/L,O Dis.,2011,3,1,3/1/2011,6.4,ZA10
mg/L,O Dis.,2011,3,1,3/1/2011,6.3,LC10
mg/L,SST,2011,3,1,3/1/2011,6.1,AV10
mg/L,SST,2011,3,1,3/1/2011,5.9,CA60
mg/L,O Dis.,2011,3,1,3/1/2011,5.8,RI10
mg/L,SST,2011,3,1,3/1/2011,5.8,ZA10
mg/L,AyG,2011,3,1,3/1/2011,5,AV10
mg/L,AyG,2011,3,1,3/1/2011,5,CA20
mg/L,AyG,2011,3,1,3/1/2011,5,CA30
mg/L,AyG,2011,3,1,3/1/2011,5,CA40
mg/L,AyG,2011,3,1,3/1/2011,5,CA50
mg/L,AyG,2011,3,1,3/1/2011,5,CA60
mg/L,AyG,2011,3,1,3/1/2011,5,CL20
mg/L,AyG,2011,3,1,3/1/2011,5,CL30
mg/L,AyG,2011,3,1,3/1/2011,5,LC10
mg/L,AyG,2011,3,1,3/1/2011,5,RI10
mg/L,AyG,2011,3,1,3/1/2011,5,ZA10
mg/L,DBO5,2011,3,1,3/1/2011,4.4,LC10
mg/L,CL-,2011,3,1,3/1/2011,3.49,CL10
mg/L,DBO5,2011,3,1,3/1/2011,2,AV10
mg/L,DBO5,2011,3,1,3/1/2011,2,CA10
mg/L,DBO5,2011,3,1,3/1/2011,2,CA20
mg/L,DBO5,2011,3,1,3/1/2011,2,CA30
mg/L,DBO5,2011,3,1,3/1/2011,2,CA40
mg/L,DBO5,2011,3,1,3/1/2011,2,CA50
mg/L,DBO5,2011,3,1,3/1/2011,2,CA60
mg/L,DBO5,2011,3,1,3/1/2011,2,CL30
mg/L,DBO5,2011,3,1,3/1/2011,2,ZA10
mg/L,N-NH4,2011,3,1,3/1/2011,1.532222222,LC10
mg/L,Al,2011,3,1,3/1/2011,1.41,LC10
mg/L,Fe,2011,3,1,3/1/2011,1.03,LC10
mg/L,Al,2011,3,1,3/1/2011,0.88,CA10
mg/L,Fe,2011,3,1,3/1/2011,0.8,RI10
mg/L,Al,2011,3,1,3/1/2011,0.74,CA30
mg/L,Al,2011,3,1,3/1/2011,0.73,RI10
mg/L,Fe,2011,3,1,3/1/2011,0.5,CA50
mg/L,Fe,2011,3,1,3/1/2011,0.49,CA10
mg/L,Fe,2011,3,1,3/1/2011,0.49,CA30
mg/L,Al,2011,3,1,3/1/2011,0.49,CA50
